NAME,GP,MIN,PPG,RPG,APG,SPG,BPG,TPG,FG%,FT%,3P%
American,Cincinnati,Jarron Cumberland,7.0,13.7,4.7,1.1,1.3,0.9,0.3,0.3,0.455,0.625,0.214
American,Cincinnati,Tre Scott,6.0,13.7,4.8,3.7,1.2,0.0,1.3,0.5,0.571,0.625,0.000
American,Cincinnati,Kevin Johnson,7.0,27.6,6.3,2.3,0.9,1.3,0.1,1.6,0.340,0.667,0.200
American,Cincinnati,Gary Clark,7.0,26.4,7.9,6.3,1.6,1.1,1.9,1.0,0.548,0.533,0.143
American,Cincinnati,Troy Caupain,7.0,33.7,9.1,5.4,4.3,1.6,0.7,1.9,0.348,0.750,0.233
American,Cincinnati,Kyle Washington,7.0,27.4,16.3,9.4,1.6,0.3,1.7,1.7,0.553,0.680,0.375
American,Cincinnati,Jacob Evans,7.0,33.0,16.9,4.4,2.1,1.6,0.4,2.0,0.548,0.828,0.424
American,UConn,Juwan Durham,6.0,8.2,0.8,1.0,0.3,0.2,0.7,0.2,0.400,0.000,1.000
American,UConn,Steven Enoch,7.0,9.9,3.1,2.4,0.1,0.4,0.3,1.1,0.409,0.571,0.000
American,UConn,Kentan Facey,7.0,17.3,3.3,4.4,0.3,0.0,1.0,0.6,0.533,0.778,0.000
American,UConn,Vance Jackson,7.0,19.9,7.0,3.1,0.7,0.0,0.0,0.7,0.317,0.667,0.300
American,UConn,Amida Brimah,7.0,23.7,7.0,5.7,0.3,0.3,3.1,1.3,0.630,0.536,0.000
American,UConn,Christian Vital,6.0,27.0,8.2,2.7,1.0,1.2,0.3,1.3,0.357,0.643,0.345
American,UConn,Alterique Gilbert,3.0,29.0,10.3,3.3,2.0,2.3,0.0,1.3,0.500,0.700,0.222
American,UConn,Rodney Purvis,7.0,35.1,11.3,4.1,3.1,0.9,0.1,2.0,0.355,0.600,0.295
American,UConn,Terry Larrier,4.0,26.5,13.5,5.0,1.8,0.3,0.5,2.0,0.488,0.615,0.308
American,UConn,Jalen Adams,7.0,36.4,18.0,5.0,5.4,1.3,0.0,3.6,0.495,0.600,0.444
American,ECU,John Whitley,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000
American,ECU,Michel Nzege,2.0,6.5,0.0,2.0,0.5,0.0,0.0,0.0,0.000,0.000,0.000
American,ECU,Addison Hill,3.0,5.3,0.7,0.7,0.0,0.0,0.0,1.0,0.500,0.000,0.000
American,ECU,Justice Obasohan,2.0,1.5,1.0,1.0,0.0,0.0,0.0,0.0,1.000,0.000,0.000
American,ECU,Jabari Craig,9.0,11.9,1.6,4.3,0.2,0.6,1.1,0.9,0.154,0.667,0.000
American,ECU,Deng Riak,9.0,18.9,2.7,4.8,0.2,0.6,0.4,1.8,0.333,0.667,0.000
American,ECU,Raquan Wilkins,9.0,12.0,3.2,2.1,0.2,0.3,0.0,1.0,0.385,0.750,0.300
American,ECU,Elijah Hughes,2.0,14.0,5.0,2.5,1.5,0.0,0.0,0.5,0.364,0.000,0.286
American,ECU,Clarence Williams,9.0,21.8,6.4,4.8,0.7,0.8,0.4,2.7,0.447,0.722,0.500
American,ECU,Jeremy Sheppard,6.0,16.0,6.5,1.8,3.2,0.5,0.0,1.2,0.500,0.444,0.389
American,ECU,Andre Washington,9.0,25.1,9.8,8.4,0.9,0.7,2.7,1.2,0.688,0.500,0.000
American,ECU,Kentrell Barkley,9.0,32.1,12.6,6.9,3.9,0.8,0.7,2.9,0.453,0.636,0.259
American,ECU,B.J. Tyson,9.0,31.1,14.0,3.0,3.7,1.6,0.1,2.7,0.398,0.725,0.250
American,ECU,Caleb White,8.0,33.4,15.0,3.9,1.5,0.4,0.0,1.5,0.471,0.765,0.510
American,Houston,Mateen Hirbod,5.0,1.6,0.6,0.0,0.2,0.0,0.0,0.2,0.500,1.000,0.000
American,Houston,Bertrand Nkali,6.0,9.7,1.0,3.0,0.0,0.0,1.2,0.3,0.333,0.500,0.000
American,Houston,Xavier Dupree,6.0,6.0,1.5,2.0,0.5,0.7,0.5,0.3,0.400,0.000,0.250
American,Houston,Kyle Meyer,7.0,11.7,3.4,2.6,0.4,0.0,0.4,0.9,0.500,0.600,0.167
American,Houston,Morris Dunnigan,7.0,10.1,4.1,1.3,0.1,0.0,0.0,0.1,0.367,0.714,0.200
American,Houston,Galen Robinson Jr.,7.0,27.4,4.6,3.0,6.0,0.1,0.0,2.3,0.467,0.500,0.000
American,Houston,Armoni Brooks,6.0,12.2,6.5,2.3,0.2,0.2,0.0,0.0,0.560,1.000,0.563
American,Houston,Wes VanBeck,7.0,22.0,8.7,2.1,3.0,0.6,0.3,1.0,0.500,0.778,0.579
American,Houston,Danrad Knowles,7.0,22.4,10.1,4.4,0.3,0.0,0.6,0.9,0.596,0.714,0.000
American,Houston,Devin Davis,7.0,23.6,12.7,7.4,1.4,0.9,0.4,2.0,0.507,0.533,0.333
American,Houston,Damyean Dotson,7.0,28.4,13.9,6.0,1.0,0.9,0.1,1.3,0.529,0.750,0.541
American,Houston,Rob Gray Jr.,7.0,29.3,19.4,3.0,3.4,1.4,0.0,1.3,0.517,0.833,0.452
American,Memphis,Jake McDowell,5.0,6.2,0.4,0.8,0.0,0.2,0.0,0.0,0.200,0.000,0.000
American,Memphis,Alex Moffatt,3.0,3.0,0.7,0.3,0.0,0.0,0.0,0.7,0.333,0.000,0.000
American,Memphis,Kaleb Castro,2.0,2.0,1.5,0.5,0.0,0.0,0.0,0.0,1.000,0.000,1.000
American,Memphis,Jonathan Bins,2.0,3.0,1.5,0.5,0.5,0.0,0.0,0.5,0.333,0.000,0.500
American,Memphis,Keon Clergeot,5.0,9.0,2.4,1.2,0.2,0.2,0.0,0.6,0.176,0.625,0.091
American,Memphis,Christian Kessee,8.0,10.5,2.6,1.1,1.8,0.3,0.0,0.6,0.286,0.750,0.231
American,Memphis,Chad Rykhoek,8.0,17.1,6.3,3.0,1.0,0.5,0.5,1.4,0.579,0.273,0.000
American,Memphis,Jimario Rivers,7.0,17.0,7.3,4.0,1.0,0.4,1.1,0.9,0.588,0.733,0.000
American,Memphis,Jeremiah Martin,8.0,32.3,8.9,3.8,6.1,2.1,0.5,1.8,0.519,0.529,0.316
American,Memphis,Craig Randall II,8.0,22.4,9.6,2.4,1.5,0.8,0.4,1.4,0.413,0.500,0.383
American,Memphis,Markel Crawford,8.0,31.5,13.0,4.8,2.5,1.4,0.0,0.9,0.520,0.750,0.314
American,Memphis,K.J. Lawson,8.0,28.9,14.9,8.1,3.9,0.1,0.5,2.1,0.473,0.686,0.389
American,Memphis,Dedric Lawson,8.0,30.6,20.3,10.9,3.4,1.0,2.3,2.1,0.521,0.651,0.296
American,SMU,Jonathan Wilfong,4.0,1.8,0.5,0.0,0.0,0.3,0.0,0.3,0.500,0.000,0.000
